Dos Hermanos	8.616666666666667	-75.93333333333334	Cordoba
Dos Marias	8.153055555555556	-76.13111111111111	Cordoba
Dos Quebradas	1.621388888888889	-78.67916666666667	Nariño
Dos Rios	1.1875	-72.72972222222222	Guaviare
Dosquebradas	4.307222222222222	-76.3761111111111	Valle del Cauca
Doyare Centro	3.8361111111111112	-75.15166666666667	Tolima
Drago	4.903888888888889	-76.83555555555554	Choco
Duda	3.6122222222222224	-74.34944444444444	Meta
Duitama	5.8244444444444445	-73.03416666666666	Boyaca
Dujos	2.8833333333333333	-75.3	Huila
Dulce Nombre	9.780833333333334	-74.28666666666666	Magdalena
Dunquerque	3.765833333333333	-76.36888888888888	Valle del Cauca
Durania	9.866666666666667	-74.06666666666666	Magdalena
Duriameina	10.651944444444444	-73.6388888888889	Magdalena
Duygia	2.9166666666666665	-69.41666666666667	Guainia
EL Caucho	5.104166666666666	-74.88111111111111	Tolima
EL Delirio	4.037222222222222	-73.705	Meta
EL Herrero	6.458333333333334	-75.57666666666667	Antioquia
EL Palmar	5.04	-74.89888888888889	Tolima
Ebejico	6.326111111111111	-75.76833333333333	Antioquia
Ebron	9.520555555555557	-73.85777777777777	Cesar
Ecce Homo	5.690833333333334	-73.6275	Boyaca
Echadia	5.4880555555555555	-75.59944444444444	Caldas
Ecopetrol	5.201944444444445	-74.93	Tolima
Ecovias	9.370833333333334	-73.56194444444444	Cesar
Ecuador	2.3744444444444444	-75.86999999999999	Huila
Eden	6.266666666666667	-72.4	Boyaca
Egido	5.546111111111111	-74.10472222222222	Boyaca
Egipto	8.921944444444444	-75.56916666666666	Cordoba
Eirrakajahuria	12.344722222222222	-71.60666666666665	La Guajira
Ejecutivo	8.0425	-76.6463888888889	Antioquia
Ekuahu	12.107777777777777	-71.67444444444445	La Guajira
El Abanico	2.6505555555555556	-75.72944444444444	Huila
El Abejero	5.157222222222223	-75.90666666666667	Risaralda
El Abejorro	6.250277777777778	-74.73833333333333	Antioquia
El Abra	7.031944444444444	-75.87638888888888	Antioquia
El Abrujal	3.5894444444444447	-76.37833333333333	Valle del Cauca
El Aburrido	7.220277777777778	-73.11916666666666	Santander
El Acacio	5.815277777777777	-74.38416666666667	Boyaca
El Aceite	5.013333333333334	-72.70222222222222	Casanare
El Aceitico	6.166944444444445	-68.36527777777778	Vichada
El Aceituno	4.35	-75	Tolima
El Achiote	2.5077777777777777	-75.57777777777777	Huila
El Achontillo	5.8936111111111105	-74.04416666666667	Santander
El Africa	8.739999999999998	-76.48416666666667	Antioquia
El Agasajo	10.076944444444445	-74.50777777777778	Magdalena
El Agrado	6.835833333333333	-71.80111111111111	Arauca
El Agro	9.251388888888888	-73.91694444444445	Cesar
El Aguacatal	2.3675	-75.68083333333334	Huila
El Aguacate	2.6258333333333335	-75.70361111111112	Huila
El Aguacero	3.2880555555555553	-75.29333333333334	Huila
El Aguaco	5.887499999999999	-73.12194444444444	Boyaca
El Aguacuate	7.180277777777778	-75.4525	Antioquia
El Aguamaca	5.016666666666667	-72.81666666666666	Casanare
El Aguamaco	5.019722222222222	-72.82111111111111	Casanare
El Aguila	4.913333333333334	-76.03999999999999	Valle del Cauca
El Ahuaco	11.186388888888889	-72.67166666666667	La Guajira
El Aji	10.85	-74.86666666666666	Atlantico
El Alambrado	4.416666666666667	-75.8	Quindio
El Albion	3.665	-76.30611111111111	Valle del Cauca
El Alcahual	4.378888888888889	-74.78611111111111	Cundinamarca
El Alcanfor	6.727777777777778	-75.54083333333332	Antioquia
El Alcaparro	5.643055555555555	-73.26083333333334	Boyaca
El Alcazar	10.404444444444445	-75.31722222222221	Bolivar
El Algarrobo	4.783333333333333	-72.26666666666667	Casanare
El Alisal	5.266666666666667	-73.68333333333334	Cundinamarca
El Aliso	5.519722222222222	-73.85638888888889	Cundinamarca
El Aljibe	5.768611111111111	-75.88833333333334	Antioquia
El Almendro	8.345833333333333	-75.64666666666668	Cordoba
El Almendron	6.635277777777778	-73.92194444444445	Santander
El Almorzadero	2.794722222222222	-77.60138888888888	Cauca
El Altico	2.213611111111111	-75.93527777777778	Huila
El Alto	5.973888888888889	-73.50805555555556	Boyaca
El Alto del Palo	4.605555555555555	-73.90027777777779	Cundinamarca
El Amarillo	5.648888888888888	-73.83305555555555	Boyaca
El Amoladaro	4.852777777777778	-73.73694444444445	Cundinamarca
El Amoral	3.6774999999999998	-76.4588888888889	Valle del Cauca
El Amparo	7.856111111111111	-76.63805555555557	Antioquia
El Ancla	9.695277777777777	-74.60555555555555	Magdalena
El Anclar	8.059166666666668	-75.49083333333333	Cordoba
El Ancon	2.5094444444444446	-75.54777777777778	Huila
El Antojo	4.6947222222222225	-73.98722222222223	Cundinamarca
El Apogeo	4.6	-74.18333333333334	Cundinamarca
El Apretado	8.761944444444444	-75.52555555555556	Cordoba
El Aquilon	6.9944444444444445	-75.97611111111111	Antioquia
El Arado	3.660833333333333	-76.05805555555555	Valle del Cauca
El Arbolita	4.088888888888889	-73.51166666666667	Meta
El Arbolito	1.81	-77.1463888888889	Cauca
El Arca	9.923333333333332	-74.4388888888889	Magdalena
El Archiral	7.304722222222222	-75.80694444444444	Antioquia
El Arco	7.985833333333334	-72.46916666666667	Norte de Santander
El Arenal	4.0441666666666665	-73.78166666666667	Meta
El Argel	4.035277777777778	-75.91222222222223	Valle del Cauca
El Aro	7.2491666666666665	-75.51861111111111	Antioquia
El Arrayan	0.918611111111111	-77.57555555555555	Nariño
El Arrebol	7.4638888888888895	-73.21972222222223	Santander
El Arrieral	3.9	-76.09444444444443	Valle del Cauca
El Arroyo	3.6666666666666665	-75.48333333333333	Tolima
El Arroz	3.129722222222222	-77.12027777777777	Cauca
El Artonal	3.4525	-76.2863888888889	Valle del Cauca
El Aserradero	8.198611111111111	-72.38194444444444	Norte de Santander
El Aserrio	8.60361111111111	-73.22888888888889	Norte de Santander
El Asilo	4.254444444444444	-74.74583333333334	Cundinamarca
El Asomadero	2.7044444444444444	-76.71333333333334	Cauca
El Astillero	7.198055555555555	-73.81138888888889	Santander
El Atajo	2.551111111111111	-77.83305555555555	Cauca
El Atesal	6.944444444444445	-75.68861111111111	Antioquia
El Aticito	3.3113888888888887	-77.48194444444445	Valle del Cauca
El Atico	3.001388888888889	-75.43777777777778	Huila
El Atigal	6.371944444444444	-73.12083333333332	Santander
El Atoyo	6.719722222222222	-75.51	Antioquia
El Atravesado	10.090277777777779	-74.66277777777778	Magdalena
El Auspicio	5.5152777777777775	-73.81472222222222	Cundinamarca
El Auxilio	3.306111111111111	-75.98861111111111	Tolima
El Avelinero	4.263055555555556	-72.03944444444444	Meta
El Aventino	7.269444444444445	-72.7538888888889	Norte de Santander
El Avila	3.066111111111111	-75.505	Huila
El Azuceno	3.2888888888888888	-75.28277777777778	Huila
El Azul	0.3252777777777778	-76.60666666666665	Putumayo
El Bagre	6.294444444444444	-74.72638888888889	Antioquia
El Baile	6.05	-71.06666666666666	Casanare
El Bajial	8.25361111111111	-73.155	Norte de Santander
El Bajito	1.8	-78.8	Nariño
El Bajo	9.450555555555555	-75.20305555555557	Sucre
El Balcon	1.3	-77.53333333333333	Nariño
El Balsal	8.589444444444444	-76.14277777777778	Cordoba
El Balsamo	9.338611111111112	-73.85111111111111	Cesar
El Balseadero	2.2352777777777777	-75.64527777777778	Huila
El Balso	6.640833333333333	-75.76583333333333	Antioquia
El Bambu	6.905555555555556	-73.73694444444445	Santander
El Banco	9.057500000000001	-75.57305555555556	Cordoba
El Barbillal	5.266666666666667	-72.1	Casanare
El Barciao	6.473888888888889	-74.97527777777778	Antioquia
El Barcino	7.013333333333334	-75.2475	Antioquia
El Barco	9.616388888888888	-74.575	Magdalena
El Barranco	1.600277777777778	-77.26388888888889	Nariño
El Barrancon	7.323333333333333	-75.72722222222222	Antioquia
El Barrial	10.893888888888888	-72.82916666666667	La Guajira
El Barril	4.983333333333333	-74.01666666666667	Cundinamarca
El Barro	6.908333333333334	-75.66111111111111	Antioquia
El Barroso	5.891388888888889	-75.91472222222222	Antioquia
El Barzal	8.4675	-75.57333333333332	Cordoba
El Basto	6.673888888888889	-72.91944444444445	Santander
El Batatal	7.683333333333334	-72.65	Norte de Santander
El Baul	9.46111111111111	-75.41222222222223	Sucre
El Baura	3.9069444444444446	-74.93805555555556	Tolima
El Bebadero	4.885833333333333	-73.99805555555555	Cundinamarca
El Bebedero	11.249444444444444	-73.30083333333333	La Guajira
El Bejuco	4.368611111111111	-72.86666666666666	Meta
El Bello	6.516666666666667	-75.58638888888889	Antioquia
El Berraejel	3.609166666666667	-76.48944444444444	Valle del Cauca
El Berruguero	4.724166666666667	-72.885	Casanare
El Bijau	8.304166666666667	-73.25416666666666	Norte de Santander
El Billar	4.800833333333333	-73.22694444444444	Boyaca
El Blancal	3.1741666666666664	-76.27916666666667	Cauca
El Blanco	7.120833333333333	-75.4725	Antioquia
El Bobal	8.419722222222221	-76.7625	Antioquia
El Bobo	8.903611111111111	-75.57666666666667	Cordoba
El Bogante	6.536111111111111	-70.62249999999999	Arauca
El Bohio	1.1288888888888888	-76.68694444444445	Putumayo
El Boleo	4	-76.48333333333333	Valle del Cauca
El Bolsillo	10.05	-75.4	Bolivar
El Bolso	1.5258333333333334	-77.43555555555555	Nariño
El Bonete	1.3	-77.63333333333334	Nariño
El Bongo	8.931388888888888	-75.85555555555555	Cordoba
El Bonito	9.662777777777778	-75.15194444444445	Bolivar
El Boqueron	5.033333333333333	-74.55	Cundinamarca
El Boral	5.391944444444444	-70.7025	Casanare
El Bordo	2.1169444444444445	-76.98222222222222	Cauca
El Borracho	4.561111111111111	-71.66972222222223	Cauca
El Borugal	3.0919444444444446	-75.50972222222222	Huila
El Bosque	1.0583333333333333	-76.18305555555555	Cauca
El Bosquecito	4.0441666666666665	-75.86333333333333	Valle del Cauca
El Bote	8.014444444444445	-72.35472222222222	Norte de Santander
El Boton	6.914722222222222	-76.23694444444445	Antioquia
El Brasil	5.067222222222222	-75.93555555555555	Risaralda
El Brazo	4.352777777777778	-72.53972222222222	Casanare
El Brazuelo	10.2	-74.48333333333333	Magdalena
El Brillante	9.423333333333332	-73.84138888888889	Cesar
El Brujal	9.5	-75.11666666666666	Sucre
El Brujo	7.025833333333333	-75.73666666666666	Antioquia
El Bubuy	5.079722222222222	-72.38277777777778	Casanare
El Buey	6.562777777777778	-70.60166666666666	Arauca
El Bujio	5.283333333333333	-73.83333333333333	Cundinamarca
El Bujo	8.340833333333334	-76.21111111111111	Cordoba
El Burro	8.875277777777779	-73.66083333333334	Cesar
El Caballito	1.6225	-76.11388888888888	Huila
El Caballo	10.544722222222221	-75.17583333333334	Atlantico
El Cabano	8.753055555555555	-75.34444444444443	Cordoba
El Cable	5.9875	-73.59833333333333	Santander
El Cabo	12.192222222222222	-72.14583333333334	La Guajira
El Cabrero	10.433333333333334	-75.55	Bolivar
El Cabro	8.508611111111112	-75.59194444444444	Cordoba
El Cabuyal	3.324444444444444	-76.34888888888888	Valle del Cauca
El Cabuyo	1.1533333333333333	-77.53694444444444	Nariño
El Cacao	8.425833333333333	-73.35944444444443	Cesar
El Cachimbo	3.2847222222222223	-75.45305555555557	Huila
El Cacho	7.014166666666667	-73.3236111111111	Santander
El Cacique	7.106111111111111	-73.08694444444444	Santander
El Cadillo	4.237777777777778	-75.36833333333333	Tolima
El Cafe	6.822222222222222	-76.03722222222223	Antioquia
El Cafetal	5.839166666666666	-73.68833333333333	Santander
El Caiman	5.3075	-72.29583333333333	Casanare
El Caimano	3.3647222222222224	-75.0025	Tolima
El Caimito	2.692777777777778	-76.79138888888889	Cauca
El Caimo	4.474722222222223	-75.70916666666668	Quindio
El Cairo	10.766666666666667	-74.18333333333334	Magdalena
El Cajeto	1.9230555555555555	-77.42	Nariño
El Cajon	3.9536111111111114	-74.43166666666667	Cundinamarca
El Calabazo	11.455277777777777	-72.86166666666666	La Guajira
El Caliche	5.1	-76.63333333333334	Choco
El Callao	4.234166666666667	-72.46194444444444	Meta
El Callejon	3.329722222222222	-75.26027777777777	Huila
El Calvario	10.225555555555555	-75.42361111111111	Bolivar
El Camajon	9.864166666666666	-74.255	Magdalena
El Cambio	3.5375	-74.91000000000001	Tolima
El Cambulo	5.239444444444445	-74.54277777777777	Cundinamarca
El Campamento	9.816666666666666	-75.45	Sucre
El Campano	8.665555555555557	-76.47416666666666	Antioquia
El Campin	5.446666666666667	-70.63277777777778	Casanare
El Campito	2.582222222222222	-76.69833333333334	Cauca
El Campo	7.149444444444445	-74.02555555555556	Antioquia
El Canal	9.672222222222222	-74.18	Magdalena
El Canano	7.311111111111111	-73.68777777777778	Santander
El Canaveral	3.188333333333333	-76.57	Valle del Cauca
El Candado	5.823611111111111	-73.8425	Santander
El Candelillo	7.3575	-75.92277777777778	Antioquia
El Candidero	6.880833333333334	-70.54833333333333	Arauca
El Canelo	6.838888888888889	-73.73083333333334	Santander
El Canelon	4.9	-74.05	Cundinamarca
El Caney	3.9358333333333335	-76.42972222222222	Valle del Cauca
El Canito	8.876944444444446	-75.77527777777777	Cordoba
El Cano	9.811666666666667	-75.53055555555555	Sucre
El Canon	3.276388888888889	-76.25027777777778	Cauca
El Cantil	10.090277777777779	-75.07305555555556	Bolivar
El Canton de San Pablo	5.338888888888889	-76.73138888888889	Choco
El Canulo	1.9116666666666666	-77.20138888888889	Cauca
El Capao	10.383333333333333	-74.9	Atlantico
El Cape	4.353333333333333	-74.44027777777778	Cundinamarca
El Capitolio	9.650833333333333	-74.41638888888889	Magdalena
El Capote	4.086666666666666	-74.80444444444444	Tolima
El Capricho	5.633333333333333	-70.58333333333333	Casanare
El Caracol	2.763611111111111	-75.6675	Huila
El Carajo	3.8327777777777774	-76.36722222222221	Valle del Cauca
El Caramelo	8.533055555555556	-75.54777777777778	Cordoba
El Carano	1.7311111111111113	-75.65111111111112	Caqueta
El Carbon	1.2083333333333333	-75.81444444444445	Caqueta
El Carbonal	11.188055555555556	-72.87527777777777	La Guajira
El Carbonero	1.8216666666666665	-77.20777777777778	Cauca
El Cardal	6.795555555555556	-75.75194444444445	Antioquia
El Cardon	9.4	-74.55	Magdalena
El Carey	10.866111111111111	-72.83472222222221	La Guajira
El Caribe	1.1819444444444445	-75.64083333333333	Caqueta
El Carinen	3.011388888888889	-75.56083333333333	Huila
El Carino	7.200555555555556	-73.73416666666667	Santander
El Carito	9.492777777777777	-74.40694444444445	Magdalena
El Carmelo	3.404166666666667	-76.4175	Valle del Cauca
El Carmelo Curiaco	1.7236111111111112	-76.5961111111111	Cauca
El Carmen	3.779166666666667	-76.30166666666666	Valle del Cauca
El Carmen Abajo	4.24	-73.98138888888889	Cundinamarca
El Carmen Arriba	4.246666666666667	-73.97805555555556	Cundinamarca
El Carmen de Bolivar	9.7175	-75.12027777777777	Bolivar
El Carmen de Fonseca	10.855833333333333	-72.83194444444445	La Guajira
El Carmin	6.471111111111111	-74.99777777777778	Antioquia
El Caro	6.959722222222222	-70.25305555555556	Arauca
El Carretero	6.958055555555556	-76.2225	Antioquia
El Carreto	8.676666666666666	-75.875	Cordoba
El Carrizal	2.5388888888888888	-75.6036111111111	Huila
El Carrusel	3.455	-75.67416666666666	Tolima
El Casagente	1.9686111111111113	-77.25444444444445	Nariño
El Cascabel	3.0808333333333335	-75.25805555555556	Huila
El Cascajo	9.393055555555556	-73.9475	Cesar
El Caspi	1.8222222222222222	-77.21111111111111	Cauca
El Castaneto	6.887499999999999	-73.49277777777777	Santander
El Castellano	11.199166666666667	-72.83611111111111	La Guajira
El Castillo	8.64861111111111	-75.6763888888889	Cordoba
El Cateo	6.744722222222222	-75.65	Antioquia
El Catorce	6.6191666666666675	-75.89361111111111	Antioquia
El Catre	4.345833333333333	-76.42500000000001	Valle del Cauca
El Cauca	8.166666666666666	-73.4	Norte de Santander
El Cauce	7.307777777777778	-75.73027777777779	Antioquia
El Caucha	1.4644444444444444	-76.88472222222222	Cauca
El Cauchal	8.543333333333333	-74.89777777777779	Sucre
El Cauchito	3.272777777777778	-75.41361111111112	Huila
El Caucho	4.041666666666667	-73.38138888888888	Meta
El Caunce	6.933333333333334	-76.15166666666667	Antioquia
El Cavado	8.710277777777778	-75.94277777777778	Cordoba
El Cayeno	5.874722222222223	-73.65166666666667	Santander
El Cayman	1.6524999999999999	-74.79888888888888	Caqueta
El Cebral	8.370277777777778	-76.02722222222222	Cordoba
El Cedra	4.621944444444445	-73.60805555555555	Cundinamarca
El Cedral	7.683333333333334	-72.66666666666667	Norte de Santander
El Cedrito	5.184166666666667	-75.60888888888888	Caldas
El Cedro	4.549444444444444	-76.13972222222223	Valle del Cauca
El Ceibal	10.066666666666666	-75.08333333333333	Bolivar
El Ceibo	3.1169444444444445	-75.47444444444444	Huila
El Ceibote	6.97	-70.94722222222222	Arauca
El Ceilan	3.334166666666667	-75.61861111111111	Tolima
El Centenario	3.45	-76.55	Valle del Cauca
El Centradero	5.458611111111111	-75.72694444444444	Caldas
El Central	8.823333333333332	-75.83	Cordoba
El Centro	4.788611111111111	-73.71611111111112	Cundinamarca
El Cepo	6.6113888888888885	-75.5925	Antioquia
El Ceral	3.091666666666667	-76.67	Valle del Cauca
El Cerezo	5.508333333333334	-73.96916666666667	Boyaca
El Cerillo	2.562777777777778	-76.74944444444445	Cauca
El Cerote	0.9627777777777777	-77.68861111111111	Nariño
El Cerrito	10.766666666666667	-75.20972222222223	Atlantico
El Cerro	6.311944444444444	-73.45083333333334	Santander
El Cesar	3.456388888888889	-69.84722222222221	Guainia
El Chachafruto	6.9725	-75.5261111111111	Antioquia
El Chagualo	5.7155555555555555	-75.82805555555555	Antioquia
El Chamizo	1.6441666666666666	-77.09444444444443	Nariño
El Chamusca	5.908333333333334	-73.83166666666666	Santander
El Chaparro	2.4163888888888887	-75.7088888888889	Huila
El Chapon	6.647222222222222	-75.76222222222222	Antioquia
El Chaquiro	6.885277777777778	-75.5363888888889	Antioquia
El Chaquito	6.291666666666667	-75.70944444444444	Antioquia
El Charco	2.705	-77.66805555555555	Cauca
El Charcon	9.564166666666667	-75.18805555555556	Sucre
El Charito	7.028333333333333	-71.77444444444444	Arauca
El Charquito	4.55	-74.28333333333333	Cundinamarca
El Charro	9.010555555555555	-75.24694444444445	Cordoba
El Chaucho	1.8702777777777777	-77.18194444444445	Cauca
El Cherillo	6.569444444444445	-75.66388888888889	Antioquia
El Chicho	9.677777777777777	-75.47472222222223	Sucre
El Chiclal	1.6716666666666664	-76.98361111111112	Putumayo
El Chico	6.3741666666666665	-74.96166666666667	Antioquia
El Chiguiro	4.886944444444444	-73.04388888888889	Casanare
El Chilcal	1.8572222222222223	-76.70083333333334	Cauca
El Chimborazo	8.275833333333335	-75.40138888888889	Cordoba
El Chinchon	4.030555555555556	-75.7975	Valle del Cauca
El Chinglar	10.45	-74.93333333333334	Atlantico
El Chino	10.951944444444443	-74.74694444444445	Atlantico
El Chipal	8.321944444444444	-75.28666666666666	Cordoba
El Chiquero	8.917222222222222	-75.73944444444444	Cordoba
El Chircal	4.863333333333333	-73.90666666666667	Cundinamarca
El Chirimoyo	7.318333333333333	-75.7388888888889	Antioquia
El Chiriri	2.477222222222222	-75.80138888888888	Huila
El Chital	4.8422222222222215	-73.74916666666667	Cundinamarca
El Chivero	6.433333333333334	-71.13333333333334	Arauca
El Chobal	5.793611111111111	-73.6	Boyaca
El Chocal	4.796388888888889	-73.86027777777777	Cundinamarca
El Chochal	1.8733333333333333	-77.33777777777777	Nariño
El Chocho	2.7408333333333332	-77.67194444444445	Cauca
El Choco	7.783333333333333	-73.73333333333333	Cesar
El Chomito	4.057777777777778	-73.67722222222223	Meta
El Chontaduro	2.977777777777778	-77.64611111111111	Cauca
El Chontal	6.7877777777777775	-75.78416666666666	Antioquia
El Chorillo	5.015555555555555	-74.51055555555556	Cundinamarca
El Chorrillo	2.283611111111111	-75.835	Huila
El Chorrito	5.733333333333333	-73.69888888888889	Boyaca
El Chorro	4.176666666666667	-74.48027777777779	Cundinamarca
El Chorron	8.443611111111112	-73.39194444444445	Cesar
El Chorroso	1.8169444444444445	-76.23805555555556	Huila
El Chucharo	4.2625	-74.40666666666667	Cundinamarca
El Chucho	6.771388888888889	-73.59444444444443	Santander
El Chundal	3.229444444444445	-75.40666666666667	Huila
El Chuscal	7.279166666666667	-75.79777777777778	Antioquia
El Chuzo	4.559166666666666	-75.92222222222223	Valle del Cauca
El Cid	1.15	-77.49194444444444	Nariño
El Cidro	4.165555555555556	-76.24916666666667	Valle del Cauca
El Ciego	6.6	-74.38333333333334	Santander
El Cielo	9.533333333333333	-74.05	Cesar
El Cietanga	6.946388888888889	-76.23222222222222	Antioquia
El Cilindro	6.969722222222222	-76.21027777777778	Antioquia
El Ciloy	5.404722222222222	-74.92805555555556	Caldas
El Cinal	6.015833333333333	-73.32805555555555	Santander
El Cincho	8.234444444444444	-73.05027777777778	Norte de Santander
El Cinco	6.555	-75.87027777777777	Antioquia
El Cipres	6.620833333333334	-76.10472222222222	Antioquia
El Ciruelo	5.7652777777777775	-73.93722222222223	Santander
El Cisne	2.9258333333333333	-75.5925	Huila
El Claro	4.302222222222222	-76.03694444444444	Valle del Cauca
El Clavel	6.719722222222222	-75.99638888888889	Antioquia
El Clavo	6.766666666666667	-74.1	Santander
El Cobado	10.15	-75.5	Bolivar
El Cobre	8.6	-73.31666666666666	Norte de Santander
El Cocal	1.6841666666666666	-77.5611111111111	Nariño
El Cocli	10.083333333333334	-73.96666666666667	Cesar
El Coco	6.715277777777778	-75.50916666666667	Antioquia
El Cocon	10.266666666666667	-75.58333333333333	Bolivar
El Cocuy	5.846666666666667	-74.38277777777778	Boyaca
El Cocuyo	8.742222222222221	-75.78166666666667	Cordoba
El Codito	4.766666666666667	-74.01666666666667	Cundinamarca
El Codo	10.489444444444443	-74.25416666666666	Magdalena
El Colegio	10.575277777777778	-72.84138888888889	La Guajira
El Collado	6.790277777777778	-75.64416666666668	Antioquia
El Collar	10.360833333333334	-74.56916666666666	Magdalena
El Colorado	5.87388888888889	-73.545	Boyaca
El Columpio	5.614444444444444	-75.96361111111112	Antioquia
El Comando	4.189444444444445	-72.73416666666667	Meta
El Comejen	6.983888888888889	-73.55333333333333	Santander
El Comienzo	9.933333333333334	-75.48333333333333	Sucre
El Comodin	10.714444444444444	-72.82666666666667	La Guajira
El Compartidero	1.5488888888888888	-77.27333333333333	Nariño
El Componedero	6.969722222222222	-75.6275	Antioquia
El Comun	6.573333333333333	-75.57888888888888	Antioquia
El Conchal	5.6147222222222215	-74.62916666666666	Cundinamarca
El Concilio	5.958333333333334	-75.935	Antioquia
El Conde	7.162777777777778	-73.41611111111112	Santander
El Condor	3.325833333333333	-75.61527777777778	Tolima
El Conejo	2.7519444444444443	-76.73722222222223	Cauca
El Confin	3.429722222222222	-74.74972222222222	Huila
El Congal	5.016666666666667	-75.71666666666667	Caldas
El Congo	9.283333333333333	-75.25	Sucre
El Congor	1.0619444444444446	-76.15472222222223	Cauca
El Congreso	9.448055555555555	-73.9475	Cesar
El Congutal	7.355555555555555	-75.80194444444444	Antioquia
El Cono	3.5166666666666666	-72.61666666666666	Meta
El Consejo	8.32611111111111	-75.39805555555556	Cordoba
El Conservo	5.704444444444444	-73.58833333333332	Boyaca
El Consuelo	5.517222222222222	-74.01277777777777	Boyaca
El Contadero	4.386666666666667	-74.24638888888889	Cundinamarca
El Contento	5.909166666666667	-73.85	Santander
El Continente	9.88861111111111	-74.42055555555557	Magdalena
El Control	9.475	-73.81222222222222	Cesar
El Convenio	5.477777777777778	-74.99277777777777	Caldas
El Convento	6.501666666666667	-76.4875	Antioquia
El Cope	9.455277777777777	-75.11083333333333	Sucre
El Copey	10.150277777777777	-73.96138888888889	Cesar
El Coposo	3.4533333333333336	-74.96777777777778	Tolima
El Coquito	11.328333333333333	-73.96805555555555	Magdalena
El Coral	2.3669444444444445	-75.85138888888888	Huila
El Corazon	6.9188888888888895	-75.59861111111111	Antioquia
El Corcho	10.90611111111111	-75.01527777777778	Atlantico
El Corcovado	8.266111111111112	-72.41277777777778	Norte de Santander
El Cormen	0.995	-76.69277777777778	Putumayo
El Corona	5.656944444444445	-73.76805555555555	Boyaca
El Coronel	5.955555555555556	-73.84583333333333	Santander
El Corono	7.480277777777778	-73.28694444444444	Santander
El Coroto	5.004166666666666	-72.75805555555556	Casanare
El Corozal	3.3833333333333333	-76.43333333333334	Valle del Cauca
El Corozo	8.8225	-75.43194444444445	Cordoba
El Corral	10.649444444444445	-72.94250000000001	La Guajira
El Corralito	6.263888888888889	-70.25916666666667	Casanare
El Corralon	2.103888888888889	-75.82888888888888	Huila
El Cortico	8.45611111111111	-72.57333333333332	Norte de Santander
El Cortijo	7.402222222222223	-73.68333333333334	Santander
El Coscal	6.754444444444444	-73.245	Santander
El Coso	5.905277777777778	-73.64	Santander
El Covado	3.0994444444444444	-77.5425	Cauca
El Cove	12.516666666666667	-81.71666666666667	Archipielago de San Andres, Providencia y Santa Catalina
El Credo	3.783333333333333	-76.78333333333333	Valle del Cauca
El Crisol	2.6933333333333334	-76.82388888888889	Cauca
El Cristal	0.7777777777777778	-75.69055555555556	Putumayo
El Crocero	3.802222222222222	-76.48861111111111	Valle del Cauca
El Cruce	4.232777777777778	-72.95416666666667	Meta
El Cruce de La Loma	9.598611111111111	-73.61722222222221	Cesar
El Cruce de Ocoa	4.117222222222222	-73.27555555555556	Meta
El Cruce de Patino	8.112222222222222	-73.655	Cesar
El Crucento	2.765833333333333	-76.7611111111111	Cauca
El Crucero	3.12	-72.99	Meta
El Cruero	3.978888888888889	-76.245	Valle del Cauca
El Cuatro	9.316666666666666	-74.88333333333334	Bolivar
El Cubarro	6.967777777777778	-70.19805555555556	Arauca
El Cubo	5.551666666666667	-73.8938888888889	Boyaca
El Cucharo	6.1	-73.61666666666666	Santander
El Cucharo Arriba	8.475	-76.10777777777777	Cordoba
El Cuchilal	5.883333333333333	-73.38333333333334	Santander
El Cuchillon	5.603888888888888	-75.79472222222222	Antioquia
El Cuerval	2.7305555555555556	-77.78611111111111	Cauca
El Cuervo	1.9205555555555553	-77.06333333333333	Cauca
El Cuido	6.691944444444444	-76.02027777777778	Antioquia
El Culiniro	0.9305555555555555	-77.52666666666667	Nariño
El Cumbal	8.354166666666666	-73.15861111111111	Norte de Santander
El Cural	5.443888888888889	-72.32555555555555	Casanare
El Curapo	5.2	-74.5	Cundinamarca
El Curial	8.818333333333333	-75.57472222222222	Cordoba
El Curito	6.325555555555555	-73.47638888888889	Santander
El Curo	8.316666666666666	-73.43333333333334	Cesar
El Currucutu	6.8438888888888885	-75.53583333333333	Antioquia
El Cuzco	4.543333333333333	-75.81583333333333	Quindio
El Damasco	8.800277777777778	-75.6913888888889	Cordoba
El Danto	6.698611111111111	-73.75638888888889	Santander
El Danubio	8.778611111111111	-75.51888888888888	Cordoba
El Darien	5.488611111111111	-74.73583333333333	Caldas
El Dave	2.554722222222222	-75.72194444444445	Huila
El Delicio	8.598055555555556	-76.30277777777778	Antioquia
El Delirio	8.757222222222222	-75.50111111111111	Cordoba
El Derecho	6.993333333333333	-75.7825	Antioquia
El Derrambado	5.716388888888889	-73.84666666666666	Boyaca
El Derroche	9.966111111111111	-74.33749999999999	Magdalena
El Derrumbe	1.6333333333333333	-77.56666666666666	Nariño
El Desastre	9.319722222222222	-75.24472222222222	Sucre
El Descansadero	4.87388888888889	-73.57722222222222	Cundinamarca
El Descanso	9.35361111111111	-74.22638888888889	Magdalena
El Descargadero	5.606111111111111	-73.93166666666667	Boyaca
El Desconsolado	9.33888888888889	-75.35666666666665	Sucre
El Descuido	8.007222222222222	-75.61305555555555	Cordoba
El Desegano	2.1780555555555554	-75.93	Huila
El Desengano	8.85	-74.01666666666667	Bolivar
El Deseo	7.151666666666667	-73.88194444444444	Santander
